review_id,viewer_id,movie_id,rating,review_date,sentiment,review_text,helpful_votes
2621,715,4,4.0,2025-04-11,Positive,Gripping from start to finish.,25
2622,1190,11,3.5,2025-04-30,Neutral,Nothing special but enjoyable.,99
2623,1080,4,5.0,2025-04-09,Positive,Highly recommend.,63
2624,1034,1,3.5,2025-01-31,Neutral,Had its highs and lows.,36
2625,924,9,4.5,2025-04-14,Positive,Great performances all around.,111
2626,17,4,3.0,2025-02-25,Neutral,Some good moments.,15
2627,41,9,4.5,2025-04-17,Positive,Exceeded my expectations.,0
2628,721,2,3.5,2025-04-05,Neutral,Decent watch.,113
2629,504,15,3.5,2025-05-01,Neutral,Some good moments.,110
2630,1149,14,4.5,2024-06-15,Positive,Highly recommend.,70
2631,1015,18,3.5,2025-02-22,Neutral,Average for its genre.,17
2632,432,10,3.0,2024-08-11,Neutral,Some good moments.,36
2633,677,23,4.0,2025-03-04,Positive,A visual masterpiece.,16
2634,593,18,4.0,2024-11-26,Positive,Will watch again.,99
2635,869,22,3.0,2025-01-19,Neutral,Nothing special but enjoyable.,16
2636,904,22,5.0,2024-12-22,Positive,Gripping from start to finish.,104
2637,907,22,4.0,2024-12-20,Positive,Highly recommend.,112
2638,393,6,3.5,2025-03-13,Neutral,Some good moments.,61
2639,627,11,4.0,2025-02-10,Positive,Great performances all around.,31
2640,602,16,2.5,2025-01-15,Neutral,Decent watch.,2
2641,752,11,4.5,2025-03-07,Positive,One of the best this year.,30
2642,1186,14,3.5,2024-08-08,Neutral,Nothing special but enjoyable.,100
2643,715,22,3.0,2025-03-02,Neutral,Some good moments.,59
2644,771,1,4.5,2025-01-20,Positive,Highly recommend.,80
2645,941,18,3.0,2024-11-16,Neutral,Had its highs and lows.,19
2646,141,1,4.5,2025-02-22,Positive,Highly recommend.,59
2647,965,5,4.5,2025-01-10,Positive,A visual masterpiece.,104
2648,473,15,3.0,2025-03-31,Neutral,Average for its genre.,70
2649,582,6,3.5,2025-03-14,Neutral,Decent watch.,55
2650,199,19,3.5,2025-04-29,Neutral,Average for its genre.,68
2651,211,3,4.5,2024-11-28,Positive,Gripping from start to finish.,10
2652,41,10,3.5,2025-01-30,Neutral,Had its highs and lows.,14
2653,643,25,3.5,2024-08-11,Neutral,Average for its genre.,31
2654,719,21,5.0,2025-04-05,Positive,One of the best this year.,25
2655,571,12,4.0,2025-03-02,Positive,One of the best this year.,107
2656,262,22,2.0,2024-12-08,Negative,Poor writing overall.,116
2657,993,16,3.0,2024-11-12,Neutral,Average for its genre.,102
2658,806,7,2.0,2024-12-26,Negative,Very disappointing.,16
2659,66,11,4.0,2025-04-10,Positive,Great performances all around.,71
2660,300,25,3.0,2025-03-26,Neutral,Average for its genre.,71
2661,42,20,2.0,2024-10-08,Negative,Felt like a cash grab.,28
2662,1176,4,4.0,2025-04-09,Positive,Exceeded my expectations.,60
2663,784,7,3.0,2025-02-05,Neutral,Some good moments.,26
2664,22,5,4.0,2024-11-21,Positive,A visual masterpiece.,116
2665,912,10,4.0,2024-12-05,Positive,A visual masterpiece.,74
2666,772,2,5.0,2025-03-27,Positive,Gripping from start to finish.,63
2667,466,23,3.5,2025-04-17,Neutral,Nothing special but enjoyable.,90
2668,1088,4,3.5,2025-03-21,Neutral,Decent watch.,29
2669,644,3,3.5,2025-01-10,Neutral,Average for its genre.,108
2670,1184,15,2.0,2025-04-02,Negative,Couldn't finish it.,28
2671,361,7,2.5,2025-01-08,Neutral,Some good moments.,33
2672,480,15,3.0,2025-04-13,Neutral,Nothing special but enjoyable.,25
2673,36,13,4.5,2025-04-19,Positive,Will watch again.,47
2674,522,11,4.0,2025-04-27,Positive,One of the best this year.,28
2675,1077,1,4.0,2025-02-11,Positive,Highly recommend.,53
2676,34,25,3.5,2024-08-27,Neutral,Had its highs and lows.,63
2677,1031,6,3.0,2025-04-28,Neutral,Some good moments.,47
2678,900,19,4.0,2025-04-25,Positive,Exceeded my expectations.,109
2679,730,20,2.5,2024-08-28,Neutral,Nothing special but enjoyable.,80
2680,828,23,4.0,2025-03-13,Positive,One of the best this year.,31
2681,642,21,4.0,2025-03-28,Positive,Top-tier storytelling.,41
2682,928,6,2.0,2025-04-07,Negative,Couldn't finish it.,106
2683,1130,14,3.5,2024-12-17,Neutral,Nothing special but enjoyable.,64
2684,1102,3,4.0,2025-04-25,Positive,Highly recommend.,68
2685,1092,6,3.0,2025-04-07,Neutral,Some good moments.,64
2686,278,18,5.0,2025-04-16,Positive,Will watch again.,99
2687,914,15,3.5,2025-03-12,Neutral,Some good moments.,69
2688,332,12,3.5,2025-03-29,Neutral,Worth a one-time watch.,21
2689,828,24,4.0,2025-04-07,Positive,Exceeded my expectations.,89
2690,914,4,4.0,2025-04-10,Positive,Will watch again.,78
2691,936,4,3.5,2025-03-11,Neutral,Nothing special but enjoyable.,83
2692,644,23,3.5,2025-03-24,Neutral,Nothing special but enjoyable.,9
2693,982,22,4.0,2025-02-27,Positive,Will watch again.,29
2694,813,19,4.0,2025-04-27,Positive,Exceeded my expectations.,80
2695,801,1,4.5,2025-03-31,Positive,Gripping from start to finish.,86
2696,895,24,3.5,2025-04-24,Neutral,Decent watch.,117
2697,544,5,4.5,2024-09-17,Positive,Top-tier storytelling.,76
2698,239,7,4.0,2024-12-28,Positive,One of the best this year.,65
2699,1183,9,3.0,2025-04-09,Neutral,Had its highs and lows.,96
2700,796,10,4.0,2024-11-16,Positive,Great performances all around.,99
2701,208,14,4.0,2024-11-04,Positive,Top-tier storytelling.,73
2702,280,8,3.0,2025-03-14,Neutral,Some good moments.,37
2703,42,25,4.5,2024-07-26,Positive,Top-tier storytelling.,95
2704,328,19,4.0,2025-04-30,Positive,Absolutely loved it!,25
2705,985,4,4.5,2025-02-19,Positive,Absolutely loved it!,60
2706,634,17,3.0,2025-01-19,Neutral,Had its highs and lows.,46
2707,684,4,5.0,2025-03-15,Positive,Will watch again.,101
2708,385,13,4.0,2025-04-22,Positive,One of the best this year.,18
2709,71,14,3.0,2024-07-20,Neutral,Nothing special but enjoyable.,23
2710,935,1,4.0,2025-04-08,Positive,Gripping from start to finish.,5
2711,1057,18,4.5,2025-02-01,Positive,Highly recommend.,46
2712,958,25,2.5,2025-02-11,Neutral,Some good moments.,99
2713,172,17,4.5,2025-04-14,Positive,Will watch again.,63
2714,308,16,3.5,2025-01-14,Neutral,Had its highs and lows.,8
2715,103,7,1.5,2025-01-27,Negative,Couldn't finish it.,103
2716,285,25,3.5,2024-11-19,Neutral,Nothing special but enjoyable.,74
2717,704,13,3.0,2025-04-11,Neutral,Average for its genre.,14
2718,955,25,3.5,2024-11-14,Neutral,Average for its genre.,44
2719,583,1,4.0,2025-04-14,Positive,A visual masterpiece.,79
2720,506,4,4.5,2025-02-22,Positive,Great performances all around.,10
2721,490,18,5.0,2024-11-25,Positive,Top-tier storytelling.,87
2722,997,11,2.5,2025-04-19,Neutral,Decent watch.,109
2723,448,7,1.5,2025-01-24,Negative,Couldn't finish it.,97
2724,853,14,4.0,2024-09-21,Positive,Highly recommend.,10
2725,180,22,3.5,2025-01-28,Neutral,Nothing special but enjoyable.,14
2726,970,24,3.5,2025-01-22,Neutral,Had its highs and lows.,3
2727,42,17,5.0,2025-01-24,Positive,Great performances all around.,28
2728,106,2,4.0,2024-10-04,Positive,Great performances all around.,17
2729,13,23,4.5,2025-04-12,Positive,Highly recommend.,16
2730,887,9,4.5,2025-04-26,Positive,Top-tier storytelling.,56
2731,318,3,5.0,2025-02-03,Positive,Great performances all around.,44
2732,77,19,3.5,2025-04-30,Neutral,Nothing special but enjoyable.,48
2733,166,11,4.0,2025-04-27,Positive,Absolutely loved it!,17
2734,912,14,4.5,2025-03-15,Positive,Gripping from start to finish.,56
2735,1194,1,4.5,2025-03-16,Positive,Highly recommend.,37
2736,779,20,2.5,2024-09-17,Neutral,Had its highs and lows.,53
2737,775,21,4.5,2025-04-27,Positive,Exceeded my expectations.,82
2738,465,13,4.0,2025-04-28,Positive,Will watch again.,9
2739,949,15,2.0,2025-04-19,Negative,Wasted potential.,99
2740,1081,22,4.0,2025-02-28,Positive,Great performances all around.,37
2741,295,10,4.0,2024-12-23,Positive,Exceeded my expectations.,1
2742,230,19,4.0,2025-04-18,Positive,One of the best this year.,95
2743,409,1,4.0,2025-02-03,Positive,Exceeded my expectations.,118
2744,149,9,4.5,2025-04-14,Positive,Gripping from start to finish.,54
2745,111,2,4.5,2025-02-05,Positive,Absolutely loved it!,88
2746,1175,15,3.0,2025-03-13,Neutral,Had its highs and lows.,29
2747,696,22,3.0,2025-04-03,Neutral,Decent watch.,74
2748,842,2,4.5,2024-11-26,Positive,One of the best this year.,75
2749,95,9,3.0,2025-04-18,Neutral,Decent watch.,88
2750,518,18,4.0,2024-10-13,Positive,One of the best this year.,4
2751,1182,24,4.0,2025-02-06,Positive,Gripping from start to finish.,81
2752,176,15,4.0,2025-04-25,Positive,Top-tier storytelling.,38
2753,229,13,4.0,2025-04-15,Positive,Exceeded my expectations.,41
2754,902,12,3.5,2025-02-10,Neutral,Some good moments.,8
2755,145,23,4.0,2025-02-18,Positive,Great performances all around.,83
2756,598,22,3.0,2024-11-25,Neutral,Worth a one-time watch.,94
2757,1085,17,4.0,2025-02-18,Positive,One of the best this year.,54
2758,393,25,3.0,2024-09-18,Neutral,Decent watch.,28
2759,980,23,5.0,2025-04-28,Positive,Exceeded my expectations.,61
2760,479,1,3.5,2025-01-28,Neutral,Decent watch.,95
2761,696,13,4.0,2025-03-20,Positive,Gripping from start to finish.,27
2762,444,20,3.0,2024-09-06,Neutral,Nothing special but enjoyable.,47
2763,452,3,5.0,2024-12-09,Positive,Gripping from start to finish.,70
2764,533,1,3.0,2025-02-22,Neutral,Worth a one-time watch.,52
2765,110,16,3.0,2024-12-19,Neutral,Some good moments.,15
2766,1099,15,4.5,2025-03-05,Positive,Highly recommend.,33
2767,356,6,2.5,2025-03-20,Neutral,Had its highs and lows.,51
2768,414,12,3.5,2024-12-12,Neutral,Worth a one-time watch.,38
2769,1043,22,4.0,2024-11-19,Positive,Top-tier storytelling.,30
2770,384,18,4.5,2025-04-04,Positive,Top-tier storytelling.,23
2771,102,2,4.5,2025-02-23,Positive,Top-tier storytelling.,87
2772,793,7,2.5,2024-12-16,Neutral,Some good moments.,109
2773,1058,2,4.5,2024-11-25,Positive,Great performances all around.,65
2774,341,23,4.5,2025-03-19,Positive,Absolutely loved it!,73
2775,559,8,2.5,2025-03-28,Neutral,Had its highs and lows.,80
2776,456,2,5.0,2025-02-04,Positive,Highly recommend.,95
2777,116,15,2.5,2025-03-07,Neutral,Decent watch.,119
2778,891,4,4.0,2025-03-10,Positive,Gripping from start to finish.,44
2779,821,1,5.0,2025-03-06,Positive,Will watch again.,28
2780,225,22,3.5,2025-03-26,Neutral,Nothing special but enjoyable.,34
2781,773,10,3.5,2024-08-13,Neutral,Decent watch.,26
2782,572,21,4.0,2025-03-31,Positive,Highly recommend.,74
2783,587,1,5.0,2025-04-21,Positive,A visual masterpiece.,70
2784,1140,13,5.0,2025-04-20,Positive,Top-tier storytelling.,116
2785,385,5,4.0,2025-04-26,Positive,Absolutely loved it!,115
2786,758,15,4.5,2025-03-09,Positive,A visual masterpiece.,51
2787,933,25,3.0,2024-12-03,Neutral,Had its highs and lows.,18
2788,1138,2,4.0,2025-02-16,Positive,A visual masterpiece.,31
2789,1059,25,3.5,2024-08-11,Neutral,Average for its genre.,27
2790,326,5,5.0,2024-11-06,Positive,Great performances all around.,71
2791,1043,11,3.5,2025-03-09,Neutral,Had its highs and lows.,46
2792,878,5,4.5,2025-01-19,Positive,Exceeded my expectations.,20
2793,878,1,4.5,2025-02-16,Positive,Absolutely loved it!,89
2794,42,19,3.5,2025-04-26,Neutral,Worth a one-time watch.,102
2795,1162,15,4.5,2025-03-14,Positive,Exceeded my expectations.,23
2796,312,24,3.5,2025-03-29,Neutral,Had its highs and lows.,6
2797,218,18,4.5,2024-12-07,Positive,Exceeded my expectations.,35
2798,433,21,5.0,2025-04-17,Positive,Absolutely loved it!,62
2799,371,25,4.0,2024-09-18,Positive,Gripping from start to finish.,42
2800,754,1,4.5,2025-03-17,Positive,A visual masterpiece.,83
2801,818,20,2.0,2024-09-03,Negative,The plot made no sense.,61
2802,370,13,4.5,2025-04-16,Positive,Exceeded my expectations.,96
2803,1129,13,4.5,2025-03-29,Positive,Top-tier storytelling.,66
2804,601,5,4.0,2025-04-05,Positive,Gripping from start to finish.,86
2805,1121,22,3.5,2024-11-12,Neutral,Had its highs and lows.,112
2806,222,21,4.0,2025-04-02,Positive,Absolutely loved it!,55
2807,259,25,4.0,2025-04-13,Positive,A visual masterpiece.,69
2808,1037,11,5.0,2025-02-03,Positive,A visual masterpiece.,17
2809,197,11,4.0,2025-03-08,Positive,Top-tier storytelling.,44
2810,833,14,3.0,2025-04-16,Neutral,Some good moments.,23
2811,49,21,4.0,2025-04-23,Positive,Great performances all around.,64
2812,594,14,3.5,2025-01-18,Neutral,Had its highs and lows.,116
2813,462,10,4.0,2024-11-15,Positive,Absolutely loved it!,84
2814,143,19,2.5,2025-04-29,Neutral,Some good moments.,40
2815,349,22,4.5,2025-02-19,Positive,Absolutely loved it!,100
2816,874,9,4.5,2025-04-07,Positive,Will watch again.,27
2817,990,2,4.0,2024-09-03,Positive,Will watch again.,1
2818,578,2,4.5,2024-11-24,Positive,Great performances all around.,118
2819,120,13,3.5,2025-03-22,Neutral,Average for its genre.,38
2820,527,6,4.0,2025-03-31,Positive,A visual masterpiece.,103
2821,809,7,3.0,2025-01-20,Neutral,Had its highs and lows.,86
2822,1044,16,4.0,2024-11-12,Positive,Great performances all around.,116
2823,612,21,3.5,2025-04-20,Neutral,Average for its genre.,1
2824,160,2,4.0,2025-02-18,Positive,Absolutely loved it!,9
2825,63,6,3.5,2025-04-03,Neutral,Nothing special but enjoyable.,88
2826,560,15,4.0,2025-04-08,Positive,Great performances all around.,8
2827,641,25,3.0,2024-12-06,Neutral,Some good moments.,111
2828,938,17,4.0,2025-04-26,Positive,Highly recommend.,117
2829,412,11,3.5,2025-04-20,Neutral,Decent watch.,80
2830,620,5,3.0,2024-11-02,Neutral,Nothing special but enjoyable.,97
2831,27,7,3.0,2024-12-27,Neutral,Average for its genre.,118
2832,584,25,4.0,2024-12-16,Positive,Highly recommend.,46
2833,1187,23,3.0,2025-03-15,Neutral,Some good moments.,51
2834,859,14,4.5,2024-12-05,Positive,Absolutely loved it!,78
2835,934,15,3.0,2025-04-15,Neutral,Had its highs and lows.,13
2836,126,6,2.5,2025-03-12,Neutral,Decent watch.,54
2837,850,5,4.5,2024-11-21,Positive,Will watch again.,20
2838,257,5,4.0,2025-04-12,Positive,Absolutely loved it!,91
2839,427,3,4.5,2025-02-23,Positive,Gripping from start to finish.,76
2840,480,21,4.5,2025-04-04,Positive,One of the best this year.,120
2841,1138,4,4.0,2025-05-01,Positive,Absolutely loved it!,13
2842,839,3,4.0,2025-02-13,Positive,Top-tier storytelling.,39
2843,1139,18,3.5,2024-10-14,Neutral,Nothing special but enjoyable.,80
2844,985,25,4.0,2024-12-19,Positive,Absolutely loved it!,45
2845,81,16,4.0,2025-03-25,Positive,Exceeded my expectations.,94
2846,306,2,4.5,2025-03-05,Positive,A visual masterpiece.,73
2847,591,24,3.5,2025-04-09,Neutral,Had its highs and lows.,24
2848,833,1,4.5,2025-04-18,Positive,Will watch again.,46
2849,703,25,3.5,2024-07-27,Neutral,Had its highs and lows.,24
2850,21,2,4.5,2024-10-03,Positive,Exceeded my expectations.,113
2851,1097,3,4.5,2025-01-26,Positive,Great performances all around.,69
2852,429,8,2.0,2025-02-02,Negative,Would not recommend.,62
2853,644,11,3.5,2025-02-12,Neutral,Average for its genre.,34
2854,580,19,4.0,2025-04-25,Positive,Great performances all around.,107
2855,919,16,4.5,2024-12-19,Positive,Highly recommend.,77
2856,728,16,4.0,2025-02-03,Positive,One of the best this year.,100
2857,928,19,4.5,2025-04-19,Positive,Great performances all around.,89
2858,1099,8,3.5,2025-02-20,Neutral,Had its highs and lows.,103
2859,416,16,3.5,2025-04-25,Neutral,Worth a one-time watch.,94
2860,78,23,4.5,2025-04-05,Positive,Top-tier storytelling.,73
2861,1011,14,3.0,2024-08-29,Neutral,Some good moments.,115
2862,804,2,4.0,2024-09-02,Positive,Top-tier storytelling.,105
2863,164,21,5.0,2025-04-25,Positive,Absolutely loved it!,37
2864,254,21,4.0,2025-04-20,Positive,Will watch again.,110
2865,566,25,3.0,2024-08-05,Neutral,Decent watch.,107
2866,556,18,3.0,2025-01-25,Neutral,Had its highs and lows.,68
2867,1111,2,3.5,2025-03-28,Neutral,Decent watch.,26
2868,938,13,4.0,2025-04-18,Positive,Will watch again.,76
2869,226,12,5.0,2025-02-15,Positive,Will watch again.,34
2870,739,11,3.5,2025-04-03,Neutral,Worth a one-time watch.,68
2871,95,3,4.0,2025-04-20,Positive,A visual masterpiece.,52
2872,898,9,4.5,2025-04-14,Positive,Exceeded my expectations.,32
2873,692,4,5.0,2025-03-24,Positive,A visual masterpiece.,50
2874,1071,18,4.0,2025-01-04,Positive,Gripping from start to finish.,53
2875,874,12,4.0,2025-03-19,Positive,Gripping from start to finish.,103
2876,1077,10,3.0,2025-03-20,Neutral,Nothing special but enjoyable.,80
2877,815,3,4.0,2025-02-05,Positive,Gripping from start to finish.,37
2878,793,5,4.5,2025-02-25,Positive,Will watch again.,53
2879,1158,1,5.0,2025-02-14,Positive,A visual masterpiece.,63
2880,947,16,4.0,2025-03-05,Positive,Great performances all around.,69
2881,487,5,5.0,2025-03-08,Positive,Will watch again.,66
2882,125,2,4.0,2025-04-04,Positive,Top-tier storytelling.,20
2883,110,5,4.0,2025-03-06,Positive,A visual masterpiece.,114
2884,277,25,4.0,2025-02-10,Positive,Great performances all around.,76
2885,180,4,4.5,2025-03-03,Positive,Highly recommend.,100
2886,652,2,4.5,2025-03-24,Positive,Highly recommend.,34
2887,929,1,5.0,2025-03-07,Positive,Highly recommend.,8
2888,2,8,2.5,2025-02-26,Neutral,Had its highs and lows.,51
2889,1028,22,4.5,2025-02-18,Positive,Top-tier storytelling.,103
2890,103,6,3.5,2025-04-23,Neutral,Worth a one-time watch.,77
2891,802,19,4.0,2025-04-27,Positive,Highly recommend.,24
2892,381,19,3.5,2025-04-18,Neutral,Had its highs and lows.,43
2893,77,24,4.0,2025-04-29,Positive,Absolutely loved it!,54
2894,337,10,3.5,2024-12-20,Neutral,Had its highs and lows.,57
2895,980,16,4.0,2025-03-18,Positive,Will watch again.,22
2896,1054,4,4.5,2025-02-27,Positive,Will watch again.,79
2897,375,24,4.0,2025-03-23,Positive,Absolutely loved it!,119
2898,918,7,3.5,2025-01-28,Neutral,Nothing special but enjoyable.,119
2899,1181,22,3.0,2025-01-08,Neutral,Some good moments.,120
2900,668,22,4.0,2025-04-28,Positive,Great performances all around.,109
2901,1143,13,4.5,2025-04-11,Positive,Top-tier storytelling.,110
2902,218,2,4.5,2024-09-19,Positive,Will watch again.,89
2903,595,10,3.0,2025-02-05,Neutral,Nothing special but enjoyable.,20
2904,113,12,3.5,2024-10-20,Neutral,Nothing special but enjoyable.,2
2905,1050,18,3.5,2025-04-17,Neutral,Had its highs and lows.,24
2906,20,21,4.0,2025-04-06,Positive,Top-tier storytelling.,119
2907,121,4,4.5,2025-02-26,Positive,Great performances all around.,0
2908,1102,23,4.5,2025-02-26,Positive,One of the best this year.,83
2909,185,2,4.0,2025-04-09,Positive,Top-tier storytelling.,117
2910,1069,1,3.5,2025-04-16,Neutral,Had its highs and lows.,43
2911,1049,4,4.5,2025-04-19,Positive,Absolutely loved it!,22
2912,698,3,4.0,2025-03-13,Positive,Great performances all around.,120
2913,705,21,3.5,2025-04-10,Neutral,Nothing special but enjoyable.,89
2914,1080,18,4.5,2024-12-24,Positive,Gripping from start to finish.,91
2915,127,23,3.5,2025-03-04,Neutral,Decent watch.,6
2916,983,23,4.0,2025-02-21,Positive,Top-tier storytelling.,102
2917,156,22,3.0,2025-02-22,Neutral,Average for its genre.,115
2918,184,6,4.0,2025-03-30,Positive,Gripping from start to finish.,49
2919,971,5,5.0,2024-11-11,Positive,Absolutely loved it!,94
2920,213,8,3.5,2025-02-02,Neutral,Worth a one-time watch.,85
2921,397,21,4.0,2025-04-11,Positive,Great performances all around.,74
2922,639,13,4.5,2025-04-29,Positive,Will watch again.,97
2923,975,22,3.5,2025-04-28,Neutral,Decent watch.,101
2924,266,8,3.5,2025-02-08,Neutral,Had its highs and lows.,57
2925,1044,3,3.5,2025-01-01,Neutral,Worth a one-time watch.,65
2926,370,20,2.5,2024-09-23,Neutral,Nothing special but enjoyable.,51
2927,915,11,3.5,2025-02-17,Neutral,Some good moments.,109
2928,210,21,4.5,2025-04-22,Positive,Absolutely loved it!,104
2929,281,20,2.5,2024-10-03,Neutral,Nothing special but enjoyable.,6
2930,1094,10,4.0,2025-01-08,Positive,Great performances all around.,10
2931,769,2,3.0,2025-01-20,Neutral,Average for its genre.,39
2932,499,19,3.5,2025-04-17,Neutral,Nothing special but enjoyable.,91
2933,339,22,4.0,2025-01-05,Positive,Exceeded my expectations.,16
2934,968,21,4.5,2025-04-27,Positive,Absolutely loved it!,107
2935,291,2,4.0,2025-04-28,Positive,Top-tier storytelling.,98
2936,716,9,5.0,2025-04-09,Positive,Highly recommend.,92
2937,563,5,4.0,2024-09-28,Positive,Great performances all around.,101
2938,244,18,5.0,2025-02-09,Positive,Exceeded my expectations.,117
2939,230,25,4.0,2024-08-17,Positive,Great performances all around.,15
2940,1070,14,5.0,2024-07-10,Positive,Great performances all around.,78
2941,873,20,2.0,2024-09-02,Negative,Felt like a cash grab.,106
2942,951,12,3.0,2025-03-29,Neutral,Had its highs and lows.,7
2943,875,4,4.5,2025-03-17,Positive,Top-tier storytelling.,119
2944,830,5,3.5,2025-03-04,Neutral,Nothing special but enjoyable.,65
2945,507,14,4.0,2025-01-29,Positive,Great performances all around.,57
2946,276,18,4.5,2024-10-07,Positive,A visual masterpiece.,99
2947,1163,23,4.5,2025-04-11,Positive,Absolutely loved it!,36
2948,218,1,3.5,2025-03-29,Neutral,Average for its genre.,39
2949,1003,21,5.0,2025-04-05,Positive,Highly recommend.,35
2950,616,8,1.0,2025-03-08,Negative,Would not recommend.,100
2951,1180,19,4.5,2025-05-03,Positive,One of the best this year.,88
2952,124,5,4.5,2025-04-01,Positive,Absolutely loved it!,27
2953,1037,25,4.0,2024-07-17,Positive,Great performances all around.,92
2954,839,13,4.0,2025-03-30,Positive,Will watch again.,55
2955,206,15,3.0,2025-04-19,Neutral,Worth a one-time watch.,93
2956,54,6,3.0,2025-03-23,Neutral,Average for its genre.,110
2957,625,25,3.0,2024-07-07,Neutral,Worth a one-time watch.,72
2958,341,14,3.5,2025-02-24,Neutral,Had its highs and lows.,11
2959,776,15,4.5,2025-03-18,Positive,One of the best this year.,60
2960,1170,1,5.0,2025-01-25,Positive,Highly recommend.,44
2961,814,9,3.0,2025-04-06,Neutral,Average for its genre.,82
2962,710,6,3.0,2025-03-23,Neutral,Nothing special but enjoyable.,68
2963,692,2,4.0,2025-01-03,Positive,One of the best this year.,111
2964,1154,1,4.0,2025-03-09,Positive,Highly recommend.,10
2965,981,14,4.5,2024-11-20,Positive,One of the best this year.,100
2966,609,15,4.0,2025-04-11,Positive,One of the best this year.,99
2967,848,9,4.5,2025-05-01,Positive,Exceeded my expectations.,118
2968,542,11,4.5,2025-04-26,Positive,Top-tier storytelling.,83
2969,728,5,4.0,2024-11-09,Positive,One of the best this year.,29
2970,276,2,4.5,2025-03-07,Positive,Gripping from start to finish.,77
2971,926,1,4.0,2025-02-01,Positive,Gripping from start to finish.,83
2972,683,12,3.5,2025-02-07,Neutral,Decent watch.,66
2973,591,3,5.0,2025-01-26,Positive,Great performances all around.,53
2974,1087,8,3.5,2025-03-31,Neutral,Worth a one-time watch.,57
2975,13,19,5.0,2025-04-19,Positive,Great performances all around.,15
2976,1034,21,4.0,2025-03-28,Positive,Will watch again.,114
2977,41,15,4.0,2025-03-31,Positive,Top-tier storytelling.,98
2978,657,1,5.0,2025-02-11,Positive,Gripping from start to finish.,20
2979,453,12,4.0,2025-01-07,Positive,Absolutely loved it!,53
2980,62,22,3.0,2025-02-26,Neutral,Average for its genre.,56
2981,694,21,4.5,2025-04-03,Positive,One of the best this year.,23
2982,693,25,4.0,2025-04-23,Positive,One of the best this year.,52
2983,779,21,4.5,2025-04-15,Positive,Absolutely loved it!,77
2984,505,1,5.0,2025-03-20,Positive,Top-tier storytelling.,34
2985,714,9,4.0,2025-04-29,Positive,A visual masterpiece.,119
2986,551,19,3.5,2025-04-25,Neutral,Nothing special but enjoyable.,83
2987,627,15,3.5,2025-05-01,Neutral,Had its highs and lows.,71
2988,366,15,4.0,2025-04-10,Positive,Top-tier storytelling.,28
2989,1101,7,2.5,2025-01-18,Neutral,Decent watch.,85
2990,16,14,4.0,2025-03-16,Positive,Highly recommend.,77
2991,429,1,4.0,2025-04-18,Positive,Highly recommend.,14
2992,890,6,3.5,2025-03-09,Neutral,Worth a one-time watch.,70
2993,192,23,3.5,2025-02-18,Neutral,Some good moments.,108
2994,275,8,2.5,2025-03-26,Neutral,Some good moments.,21
2995,134,4,4.5,2025-04-28,Positive,Absolutely loved it!,49
2996,918,2,3.5,2024-12-26,Neutral,Some good moments.,84
2997,940,9,4.5,2025-04-19,Positive,Great performances all around.,84
2998,1070,16,4.5,2024-12-03,Positive,Will watch again.,9
2999,336,6,3.0,2025-04-13,Neutral,Decent watch.,80
3000,923,2,4.0,2025-03-24,Positive,Top-tier storytelling.,46
3001,437,13,5.0,2025-04-04,Positive,Highly recommend.,91
3002,444,11,3.5,2025-03-27,Neutral,Average for its genre.,97
3003,105,21,4.5,2025-04-11,Positive,Gripping from start to finish.,0
3004,426,1,5.0,2025-01-18,Positive,Great performances all around.,25
3005,549,9,3.5,2025-05-01,Neutral,Nothing special but enjoyable.,38
3006,997,19,4.0,2025-04-19,Positive,Top-tier storytelling.,84
3007,310,16,3.5,2024-11-08,Neutral,Nothing special but enjoyable.,90
3008,1165,9,3.0,2025-04-12,Neutral,Some good moments.,107
3009,660,1,5.0,2025-04-30,Positive,Top-tier storytelling.,102
3010,890,11,4.0,2025-04-23,Positive,One of the best this year.,69
3011,95,23,4.0,2025-03-05,Positive,Gripping from start to finish.,4
3012,565,13,4.0,2025-04-12,Positive,Highly recommend.,35
3013,1042,21,4.5,2025-04-16,Positive,A visual masterpiece.,8
3014,370,14,3.5,2024-10-13,Neutral,Some good moments.,23
3015,1116,8,2.5,2025-02-12,Neutral,Decent watch.,6
3016,313,21,3.5,2025-04-05,Neutral,Worth a one-time watch.,91
3017,931,23,3.5,2025-03-01,Neutral,Worth a one-time watch.,64
3018,1186,8,2.5,2025-02-06,Neutral,Some good moments.,113
3019,952,25,4.0,2025-01-26,Positive,Great performances all around.,58
3020,37,24,4.0,2025-03-19,Positive,Great performances all around.,77
3021,901,19,3.5,2025-04-20,Neutral,Nothing special but enjoyable.,107
3022,486,1,4.0,2025-01-19,Positive,Great performances all around.,20
3023,750,1,5.0,2025-02-03,Positive,A visual masterpiece.,10
3024,179,6,3.0,2025-04-16,Neutral,Decent watch.,64
3025,145,1,4.5,2025-04-22,Positive,One of the best this year.,108
3026,172,9,3.5,2025-04-08,Neutral,Nothing special but enjoyable.,16
3027,596,24,5.0,2025-01-09,Positive,Great performances all around.,70
3028,513,4,3.5,2025-03-30,Neutral,Nothing special but enjoyable.,105
3029,485,7,2.0,2025-01-03,Negative,Wasted potential.,24
3030,1101,8,3.5,2025-02-20,Neutral,Nothing special but enjoyable.,108
3031,1132,21,5.0,2025-04-03,Positive,One of the best this year.,104
